return_id,order_id,product_id,return_date,reason,refund_amount
3592,49831,675,2022-08-26,Quality Issue,31699.25
3593,49845,662,2025-11-22,Quality Issue,158402.05
3594,49856,1184,2024-06-11,Quality Issue,16179.38
3595,49863,1885,2023-03-01,Quality Issue,5626.01
3596,49865,214,2023-02-17,Quality Issue,222.24
3597,49899,834,2025-11-01,Quality Issue,110061.36
3598,49909,227,2024-11-12,Quality Issue,37013.26
3599,49923,1090,2024-01-22,Quality Issue,6648.38
3600,49923,444,2024-01-22,Quality Issue,32475.97
3601,49948,398,2023-08-27,Quality Issue,828.29
3602,49951,230,2026-05-10,Quality Issue,38161.95
3603,49960,1468,2025-06-16,Quality Issue,20243.2
